poiID,poiType,poiName,poiAddress,poiLocation,poiUrl,poiPriceRange,poiPrice,poiPhone,poiTag,poiOperatingHours,poiRating,poiNoOfReviews,poiDescription
P000508,Hotel,Crystal Suites at Axon Residence near Pavilion,"Bukit Bintang, Kuala Lumpur","Bukit Bintang, Kuala Lumpur",https://www.booking.com/hotel/my/crystal-suite-at-axon-residences-kuala-lampur.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=507&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=1065947601_383043269_0_0_0&highlighted_blocks=1065947601_383043269_0_0_0&matching_block_id=1065947601_383043269_0_0_0&sr_pri_blocks=1065947601_383043269_0_0_0__38831&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$$$,388,,,,4.9,2120,
P000509,Hotel,The Executive Hotel Lahad Datu,Lahad Datu,Lahad Datu,https://www.booking.com/hotel/my/the-executive-lahad-datu-lahad-datu.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=508&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=509013602_175384474_2_0_0&highlighted_blocks=509013602_175384474_2_0_0&matching_block_id=509013602_175384474_2_0_0&sr_pri_blocks=509013602_175384474_2_0_0__10000&from=searchresults#hotelTmpl,$,100,,,,3.5,3379,
P000510,Hotel,Travelodge Ipoh,Ipoh,Ipoh,https://www.booking.com/hotel/my/travelodge-ipoh.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=509&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=576539701_383206000_2_2_0&highlighted_blocks=576539701_383206000_2_2_0&matching_block_id=576539701_383206000_2_2_0&sr_pri_blocks=576539701_383206000_2_2_0__33264&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$$$,333,,,,4.1,511,
P000511,Hotel,Hotel Rembau,Rembau,Rembau,https://www.booking.com/hotel/my/rembau.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=510&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=468530401_209116854_2_0_0&highlighted_blocks=468530401_209116854_2_0_0&matching_block_id=468530401_209116854_2_0_0&sr_pri_blocks=468530401_209116854_2_0_0__6000&from=searchresults#hotelTmpl,$,60,,,,3.9,4381,
P000512,Hotel,Sunway Resort Hotel,Kuala Lumpur,Kuala Lumpur,https://www.booking.com/hotel/my/sunway-resort-hotel-spa.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=511&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=2566768_265077337_2_2_0&highlighted_blocks=2566768_265077337_2_2_0&matching_block_id=2566768_265077337_2_2_0&sr_pri_blocks=2566768_265077337_2_2_0__72231&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$$$$,722,,,,4.6,4335,
P000513,Hotel,DIDIE HOMESTAY 1,Tanah Merah,Tanah Merah,https://www.booking.com/hotel/my/didie-homestay-1.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=512&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=393277201_122664434_6_0_0&highlighted_blocks=393277201_122664434_6_0_0&matching_block_id=393277201_122664434_6_0_0&sr_pri_blocks=393277201_122664434_6_0_0__15000&from=searchresults#hotelTmpl,$,150,,,,3.9,2707,
P000514,Hotel,Chinatown Hostel by Mingle,Kuala Lumpur,Kuala Lumpur,https://www.booking.com/hotel/my/mingle-kuala-lumpur.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=513&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=194055723_104820425_0_0_0&highlighted_blocks=194055723_104820425_0_0_0&matching_block_id=194055723_104820425_0_0_0&sr_pri_blocks=194055723_104820425_0_0_0__7000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$,70,,,,4.3,1674,
P000515,Hotel,Capital O 90767 Rail Hotel,Kluang,Kluang,https://www.booking.com/hotel/my/capital-o-90767-rail.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=514&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=988093504_372780726_2_0_0&highlighted_blocks=988093504_372780726_2_0_0&matching_block_id=988093504_372780726_2_0_0&sr_pri_blocks=988093504_372780726_2_0_0__9435&from=searchresults#hotelTmpl,$,94,,,,4,1799,
P000516,Hotel,Tekoma Resort Taman Negara,Kuala Tahan,Kuala Tahan,https://www.booking.com/hotel/my/tekoma-resort.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=515&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=891936402_382039263_2_41_0&highlighted_blocks=891936402_382039263_2_41_0&matching_block_id=891936402_382039263_2_41_0&sr_pri_blocks=891936402_382039263_2_41_0__22420&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$$,224,,,,3.8,234,
P000517,Hotel,D'Garden Hotel Kuala Lumpur,"Ampang, Kuala Lumpur","Ampang, Kuala Lumpur",https://www.booking.com/hotel/my/d-garden-kuala-lumpur.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=516&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=481730903_344402064_2_0_0&highlighted_blocks=481730903_344402064_2_0_0&matching_block_id=481730903_344402064_2_0_0&sr_pri_blocks=481730903_344402064_2_0_0__7273&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$,73,,,,3.5,1898,
P000518,Hotel,Sunway Velocity Hotel Kuala Lumpur,"Pudu, Kuala Lumpur","Pudu, Kuala Lumpur",https://www.booking.com/hotel/my/sunway-velocity-kuala-lumpur12345678.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=517&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=257919817_355119071_0_0_0&highlighted_blocks=257919817_355119071_0_0_0&matching_block_id=257919817_355119071_0_0_0&sr_pri_blocks=257919817_355119071_0_0_0__39496&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$$$,395,,,,4.2,4488,
P000519,Hotel,Summer Suites KLCC by Luna,"Kuala Lumpur City-Centre, Kuala Lumpur","Kuala Lumpur City-Centre, Kuala Lumpur",https://www.booking.com/hotel/my/summer-suites-klcc-by-luna.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=518&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=838538502_350299363_2_0_0&highlighted_blocks=838538502_350299363_2_0_0&matching_block_id=838538502_350299363_2_0_0&sr_pri_blocks=838538502_350299363_2_0_0__15975&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$$,160,,,,4.1,2185,
P000520,Hotel,Bintang Sky Villa Suites Times Square KL,"Bukit Bintang, Kuala Lumpur","Bukit Bintang, Kuala Lumpur",https://www.booking.com/hotel/my/binting-sky-villas-suites-berjaya-times-square-kl.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=519&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=1073055802_379852636_2_0_0&highlighted_blocks=1073055802_379852636_2_0_0&matching_block_id=1073055802_379852636_2_0_0&sr_pri_blocks=1073055802_379852636_2_0_0__31920&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$$$,319,,,,4.1,3521,
P000521,Hotel,Genting Premium Suite Windmill Upon Hills by JAz Home Suites,Genting Highlands,Genting Highlands,https://www.booking.com/hotel/my/new-genting-view-2r2b-condo-for-6.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=520&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=656315802_273226073_4_0_0&highlighted_blocks=656315802_273226073_4_0_0&matching_block_id=656315802_273226073_4_0_0&sr_pri_blocks=656315802_273226073_4_0_0__81200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$$$$,812,,,,4.2,3430,
P000522,Hotel,Lanson Place Bukit Ceylon,"Bukit Bintang, Kuala Lumpur","Bukit Bintang, Kuala Lumpur",https://www.booking.com/hotel/my/lanson-place-bukit-ceylon-serviced-residences.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=521&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=55777805_90863081_0_2_0&highlighted_blocks=55777805_90863081_0_2_0&matching_block_id=55777805_90863081_0_2_0&sr_pri_blocks=55777805_90863081_0_2_0__59800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$$$,598,,,,4.6,1450,
P000523,Hotel,Hotel Anika Kluang,Kluang,Kluang,https://www.booking.com/hotel/my/anika.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=522&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=189198708_273504653_0_0_0&highlighted_blocks=189198708_273504653_0_0_0&matching_block_id=189198708_273504653_0_0_0&sr_pri_blocks=189198708_273504653_0_0_0__15800&from=searchresults#hotelTmpl,$$,158,,,,4.1,3386,
P000524,Hotel,"Loft Pals Urbanstay Lodge, Kapit",Kapit,Kapit,https://www.booking.com/hotel/my/loft-pals-urbanstay.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=523&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=652589503_287901745_2_0_0&highlighted_blocks=652589503_287901745_2_0_0&matching_block_id=652589503_287901745_2_0_0&sr_pri_blocks=652589503_287901745_2_0_0__9000&from=searchresults#hotelTmpl,$,90,,,,3.6,1971,
P000525,Hotel,Travelogue Guest House,"Bukit Bintang, Kuala Lumpur","Bukit Bintang, Kuala Lumpur",https://www.booking.com/hotel/my/travelogue-guest-house.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=524&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=277577204_348140275_0_0_0&highlighted_blocks=277577204_348140275_0_0_0&matching_block_id=277577204_348140275_0_0_0&sr_pri_blocks=277577204_348140275_0_0_0__14000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$,140,,,,4.1,2564,
P000526,Hotel,Mercure Langkawi Pantai Cenang,Pantai Cenang,Pantai Cenang,https://www.booking.com/hotel/my/mercure-langkawi-pantai-cenang.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=525&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574968&all_sr_blocks=823898302_346732054_2_2_0&highlighted_blocks=823898302_346732054_2_2_0&matching_block_id=823898302_346732054_2_2_0&sr_pri_blocks=823898302_346732054_2_2_0__58480&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$$$,585,,,,4.2,112,
P000527,Hotel,Arte by Thomas Chan,Kuala Lumpur,Kuala Lumpur,https://www.booking.com/hotel/my/arte-by-thomas-chan.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=526&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574987&all_sr_blocks=674276412_275676664_2_2_0&highlighted_blocks=674276412_275676664_2_2_0&matching_block_id=674276412_275676664_2_2_0&sr_pri_blocks=674276412_275676664_2_2_0__51758&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$$$,518,,,,4.2,3385,
P000528,Hotel,Bigfin beach resort,Kota Belud,Kota Belud,https://www.booking.com/hotel/my/bigfin-beach-resort.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=527&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574987&all_sr_blocks=290421201_108926989_2_85_0&highlighted_blocks=290421201_108926989_2_85_0&matching_block_id=290421201_108926989_2_85_0&sr_pri_blocks=290421201_108926989_2_85_0__46800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$$$,468,,,,4.5,4322,
P000529,Hotel,The View Hotel,Segamat,Segamat,https://www.booking.com/hotel/my/the-view.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=528&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574987&all_sr_blocks=119605902_343870329_2_0_0&highlighted_blocks=119605902_343870329_2_0_0&matching_block_id=119605902_343870329_2_0_0&sr_pri_blocks=119605902_343870329_2_0_0__10625&from=searchresults#hotelTmpl,$,106,,,,3.9,183,
P000530,Hotel,Aurora Boutique Hotel,Bahau,Bahau,https://www.booking.com/hotel/my/capital-o-89350-aurora-boutique.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=529&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574987&all_sr_blocks=553046823_267673521_0_0_0&highlighted_blocks=553046823_267673521_0_0_0&matching_block_id=553046823_267673521_0_0_0&sr_pri_blocks=553046823_267673521_0_0_0__14300&from=searchresults#hotelTmpl,$,143,,,,3.8,1673,
P000531,Hotel,Homestay Kemaman Private Pool Fyna,Kampong Kemaman,Kampong Kemaman,https://www.booking.com/hotel/my/homestay-kemaman-fyna.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=530&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574987&all_sr_blocks=924040601_364182748_10_0_0&highlighted_blocks=924040601_364182748_10_0_0&matching_block_id=924040601_364182748_10_0_0&sr_pri_blocks=924040601_364182748_10_0_0__49500&from=searchresults#hotelTmpl,$$$,495,,,,4.1,3146,
P000532,Hotel,Citrus Hotel Johor Bahru by Compass Hospitality,Johor Bahru,Johor Bahru,https://www.booking.com/hotel/my/citrus-johor-bahru-johor-bahru.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=531&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574987&all_sr_blocks=31281334_265005987_0_2_0&highlighted_blocks=31281334_265005987_0_2_0&matching_block_id=31281334_265005987_0_2_0&sr_pri_blocks=31281334_265005987_0_2_0__19900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$$,199,,,,3.6,3018,
P000533,Hotel,de King Boutique Hotel KLCC,"Kuala Lumpur City-Centre, Kuala Lumpur","Kuala Lumpur City-Centre, Kuala Lumpur",https://www.booking.com/hotel/my/de-king-boutique-hotel-klcc.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=532&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574987&all_sr_blocks=111678913_88830733_2_2_0&highlighted_blocks=111678913_88830733_2_2_0&matching_block_id=111678913_88830733_2_2_0&sr_pri_blocks=111678913_88830733_2_2_0__24749&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$$,247,,,,3.9,1279,
P000534,Hotel,Hompton Hotel by the Beach,George Town,George Town,https://www.booking.com/hotel/my/hompton-by-the-beach-penang.en-gb.html?label=bin859jc-1DCAEoggI46AdIM1gDaKEBiAEBmAEcuAEXyAEM2AED6AEBiAIBqAIDuAL947WqBsACAdICJDdmYjcyNmJmLTkzMzItNDA3OS05MzliLWE1YWQxZmU2NGZlZtgCBOACAQ&sid=85489ec5df5af134b1a3c27784987624&aid=397645&ucfs=1&arphpl=1&checkin=2023-12-27&checkout=2023-12-28&dest_id=128&dest_type=country&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=533&sr_order=popularity&srpvid=577f005c66a1013f&srepoch=1699574987&all_sr_blocks=435703001_130643854_0_0_0&highlighted_blocks=435703001_130643854_0_0_0&matching_block_id=435703001_130643854_0_0_0&sr_pri_blocks=435703001_130643854_0_0_0__37338&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,$$$,373,,,,4.2,4218,
